	Portfolio Val	SP500	Rolling_mean_PV	Rolling_std_PV	upper_band_PV	lower_band_PV	BB
77	10719.3378755031	2030.77	10649.841287585448	109.92914694855982	10869.699581482568	10429.982993688329	0.31609718553611943
78	10629.442672453659	2018.94	10684.742034148392	34.192605583417006	10753.127245315227	10616.356822981557	-0.8086450381768042
79	11001.026324097129	2052.51	10747.780196984144	145.63828790613462	11039.056772796413	10456.503621171874	0.869435265801136
80	11220.570487408464	2075.15	10855.121108121162	248.33309939171943	11351.787306904602	10358.454909337723	0.7358048125329514
81	11138.936944391875	2071.18	10941.862860770849	258.42803355595754	11458.718927882765	10425.006793658933	0.3812939349289937
82	11154.463889367493	2065.89	11028.888063543729	237.14715516638606	11503.182373876502	10554.593753210956	0.2647635088341201
83	11291.135709201426	2090.35	11161.226670893282	107.94068397488043	11377.108038843044	10945.34530294352	0.6017612336900507
84	11340.724269802471	2089.41	11229.166260034352	86.71946590174718	11402.605191837845	11055.727328230858	0.643212043617256
85	11206.363643518169	2079.36	11226.324891256294	87.30230265494195	11400.929496566177	11051.72028594641	-0.11432257300830319
86	11385.087170138208	2104.05	11275.55493640556	94.78606095707265	11465.127058319706	11085.982814491415	0.5777866103237094
87	11366.470596720064	2109.79	11317.956277876076	71.67781426666816	11461.311906409412	11174.60064934274	0.33841935151299024
88	11381.746489129608	2102.31	11336.078433861712	74.5966180401137	11485.27166994194	11186.885197781485	0.3061000382305387
89	11361.415812261128	2099.93	11340.216742353443	75.48740401350754	11491.191550380458	11189.241934326428	0.14041461741015582
90	11263.099652735478	2099.2	11351.563944196905	50.44797110329088	11452.459886403487	11250.668001990323	-0.8767874061803063
91	11264.993690023206	2078.58	11327.545248173903	58.451057712225634	11444.447363598354	11210.643132749452	-0.5350763578878208
92	11268.553183866374	2081.72	11307.961765603166	58.55215951299539	11425.066084629158	11190.857446577174	-0.33652543360117826
93	11331.70273600758	2075.0	11297.95301497876	45.63987932472558	11389.232773628211	11206.67325632931	0.36973937626666953
94	11194.810292257805	2045.97	11264.631910978098	48.45464139628632	11361.54119377067	11167.722628185526	-0.7204843200598298
95	10926.748892234826	2023.04	11197.361758877967	158.84554511634207	11515.05284911065	10879.670668645284	-0.8518113191180099
96	11043.230252057225	2053.19	11153.00907128477	166.0378478042922	11485.084766893355	10820.933375676186	-0.3305837213601483
97	10971.545073480422	2050.44	11093.60744920758	167.4889881706979	11428.585425548976	10758.629472866185	-0.36438925645296083
98	11263.94367524395	2083.58	11080.055637054855	144.58306511708048	11369.221767289016	10790.889506820693	0.6359252310780207
99	11330.153039715487	2081.24	11107.124186546393	179.81490409833327	11466.75399474306	10747.494378349726	0.6201623115932862
100	11396.057195592935	2089.17	11200.985847218015	184.54713431947332	11570.080115856961	10831.891578579069	0.5285136209084355
101	11369.99802533957	2086.59	11266.339401874482	172.15794503871007	11610.655291951902	10922.023511797062	0.30105675181525837
102	11310.86691856378	2089.14	11334.203770891156	51.489253584781906	11437.18227806072	11231.225263721592	-0.22661866994197433
103	11313.3277443017	2088.87	11344.080584702704	37.47046546729409	11419.021515637292	11269.139653768116	-0.4103610672763989
104	11315.376344435977	2090.11	11341.125245646803	39.377753505579285	11419.880752657962	11262.369738635643	-0.32694731058206616
105	11254.467990871486	2080.41	11312.807404702515	40.88058826068879	11394.568581223892	11231.046228181138	-0.7135344219976459
106	11355.05023067801	2102.63	11309.817845770203	35.89530585833986	11381.608457486884	11238.027234053523	0.6300598898128386
107	11280.519848459273	2079.51	11303.748431749304	38.16731288214287	11380.08305751359	11227.413805985017	-0.3042994323671458
108	11107.524518941404	2049.62	11262.587786677244	94.56220479860262	11451.71219627445	11073.46337708004	-0.8199008687778196
109	11359.423952861383	2091.69	11271.397308362324	102.43365559581542	11476.264619553955	11066.529997170694	0.42967637924783464
110	11282.763058591006	2077.07	11277.056321906228	102.04542066035376	11481.147163226935	11072.96548058552	0.027961748052236793
111	11281.620234220938	2063.59	11262.370322614815	92.88764466436034	11448.145611943537	11076.595033286094	0.10361933320454049
112	11058.678908895226	2047.62	11218.002134702005	128.28733800197867	11474.576810705961	10961.427458698048	-0.6209623969448993
113	11035.505337984912	2052.23	11203.598298510708	146.5375285628713	11496.67335563645	10910.523241384964	-0.573549186253935
114	10780.093320484637	2012.37	11087.73217203536	208.4724350161636	11504.677042067686	10670.787302003033	-0.7378405963523909
115	10883.964108214564	2021.94	11007.972381960071	190.73494777084076	11389.442277501752	10626.50248641839	-0.32508010512708196
116	10902.435079812218	2043.41	10932.135351078326	115.12816774950706	11162.39168657734	10701.879015579312	-0.1289878569540421
117	11071.043820529761	2073.07	10934.608333405235	118.60616835758395	11171.820670120402	10697.395996690067	0.575161852936643
118	10931.451079983815	2041.89	10913.797481805013	104.80219187145984	11123.401865547932	10704.193098062095	0.08422342063443754
119	10845.339748356984	2005.55	10926.846767379484	86.44685785019568	11099.740483079875	10753.953051679093	-0.47142846512561337
120	10918.371798180342	2021.15	10933.728305372637	83.49904452867214	11100.726394429981	10766.730216315293	-0.09195618512150593
121	11017.11274319981	2038.97	10956.663838050154	88.36269993410727	11133.389237918369	10779.938438181938	0.3420498988528748
122	11068.389639402109	2064.29	10956.133001824624	87.50761726671233	11131.148236358049	10781.1177672912	0.6414106627731607
123	11063.476195458172	2060.99	10982.538024919495	97.54174753571522	11177.621519990926	10787.454529848064	0.41488989373007196
124	11161.327192059993	2056.5	11045.735513660096	88.36028000291549	11222.456073665928	10869.014953654265	0.6540929838389059
125	11334.528768641045	2078.36	11128.966907752238	126.2664440952828	11381.499795942804	10876.434019561671	0.814000355999915
126	11227.414232612051	2063.36	11171.027205634686	114.1359255147213	11399.299056664127	10942.755354605244	0.24701699628348986
127	11069.65896479264	2043.94	11171.281070712792	113.85162052457038	11398.984311761933	10943.57782966365	-0.44629187293044026
128	10765.892819244344	2012.66	11111.764395470029	216.1338336103865	11544.032062690801	10679.496728249256	-0.8001328862957439
129	10743.228229746215	2016.71	11028.144603007273	267.04701005042676	11562.238623108127	10494.050582906419	-0.5334573362331536
130	10699.572966190011	1990.26	10901.153442517065	233.83258523134077	11368.818612979747	10433.488272054383	-0.43103589717323
131	10482.814439085732	1943.09	10752.233483811802	209.99188067547328	11172.217245162748	10332.249722460856	-0.6414987185681641
132	10388.005231091482	1922.03	10615.902737071572	169.82290876711411	10955.5485546058	10276.256919537343	-0.670985756970565
133	10510.768142439163	1923.67	10564.877801710536	150.74632621047408	10866.370454131484	10263.385149289588	-0.17947256371549747
134	10514.832235866645	1938.68	10519.198602934623	113.09349775726048	10745.385598449144	10293.011607420101	-0.019304235674759092
135	10125.231361403708	1890.28	10404.330281977362	164.21188874579755	10732.754059468956	10075.906504485767	-0.8498133804602374
136	10327.105186906329	1921.84	10373.18843154148	160.32549373907023	10693.839419019621	10052.53744406334	-0.14371776927178176
137	10058.842332957069	1880.33	10307.355851914599	211.97956576954425	10731.314983453687	9883.396720375511	-0.5861732899946223
138	10119.242847004107	1881.33	10229.050792827587	189.13809538420833	10607.326983596004	9850.774602059171	-0.29028511046497724
139	9976.972834983857	1859.33	10121.47891265103	129.52470143163728	10380.528315514304	9862.429509787755	-0.557832120321244
140	9981.65829408176	1868.99	10092.76429918664	143.63118785383767	10380.026674894314	9805.501923478965	-0.38677534721060336
141	10357.352075798744	1906.9	10098.813676965121	156.06708294429848	10410.947842853719	9786.679511076523	0.828292532788281
142	10234.447027158101	1877.08	10133.934615805329	164.3616691420568	10462.657954089442	9805.211277521215	0.30576597292249574
143	10440.39641358062	1903.63	10198.165329120631	212.7992574545661	10623.763844029763	9772.5668142115	0.5691539701723503
144	10220.186922405092	1882.95	10246.808146604879	173.8262843596885	10594.460715324256	9899.155577885502	-0.07657421976730973
145	10566.466241432316	1893.36	10363.76973607499	145.20596989794484	10654.18167587088	10073.3577962791	0.6979620242190698
146	10592.909772077091	1940.24	10410.88127533066	177.27491281654426	10765.431100963748	10056.33144969757	0.5134073791219609
147	10520.819924239282	1939.38	10468.155854746894	150.2174708677153	10768.590796482324	10167.720913011464	0.17529275785359608
148	10375.009769695991	1903.03	10455.078525969968	155.9740989413915	10767.02672385275	10143.130328087185	-0.2566732451650938
149	10328.353483592084	1912.53	10476.711838207368	118.17026710526038	10713.05237241789	10240.371303996846	-0.6277313162165131
150	10352.871600006807	1915.45	10433.992909922266	116.20334078789534	10666.399591498057	10201.586228346476	-0.34904895748018594
151	10153.359845985487	1880.05	10346.082924703946	131.21774425838063	10608.518413220707	10083.647436187184	-0.7343636327834114
152	10154.800076005062	1853.44	10272.878955057102	109.69775404774767	10492.274463152597	10053.483446961607	-0.5382009872355472
153	10138.8089525483	1852.21	10225.638791627563	105.49915407496061	10436.637099777485	10014.640483477642	-0.4115191246821222
154	10133.037543505887	1851.86	10186.575603610323	93.42818894757502	10373.431981505473	9999.719225715173	-0.28651984324815405
155	10138.833666089233	1829.08	10143.768016826809	9.718445216607222	10163.204907260024	10124.331126393594	-0.25386523397508604
156	10272.81284467066	1864.78	10167.658616563844	59.33918043203415	10286.336977427913	10048.980255699775	0.8860438191192864
157	10414.177369579176	1895.58	10219.534075278667	123.72892828271709	10466.9919318441	9972.076218713233	0.7865714873717927
158	10629.531956269151	1926.82	10317.678676022837	208.9589041394693	10735.596484301775	9899.760867743898	0.7462072064614393
159	10593.017685043691	1917.83	10409.674704330397	208.60139646363112	10826.87749725766	9992.471911403134	0.4394577021569927
160	10625.58830608222	1917.78	10507.025632328996	158.06325469671998	10823.152141722436	10190.899122935556	0.37504818555303415
161	10853.731125127586	1945.5	10623.209288420381	156.35842562964416	10935.92613967967	10310.492437161092	0.7371583455733514
162	10728.657565701638	1921.27	10686.105327644873	106.58009476215778	10899.265517169188	10472.945138120558	0.1996256343725544
163	10822.47700183908	1929.8	10724.694336758857	115.52964495073323	10955.753626660324	10493.635046857391	0.4231929610876949
164	10896.888663777878	1951.7	10785.468532505696	108.66580275899067	11002.800138023678	10568.136926987714	0.5126733914592236
165	10856.664473827685	1948.05	10831.683766054786	63.36592727276512	10958.415620600317	10704.951911509255	0.19711467067597938
166	10819.82618804836	1932.23	10824.902778638943	62.22051534456392	10949.343809328071	10700.461747949816	-0.04079515062250536
167	11095.485291221934	1978.35	10898.268323743003	114.59145821055534	11127.451240164113	10669.085407321892	0.8605221128984852
168	11169.249864858786	1986.45	10967.622896346946	155.04934426132223	11277.72158486959	10657.5242078243	0.6502025838045973
169	11280.766286400582	1993.4	11044.398420871486	199.8400872388582	11444.078595349203	10644.71824639377	0.591392519876598
170	11274.280615322017	1999.99	11127.921649170352	188.72293315597548	11505.367515482303	10750.4757828584	0.38776147578922676
171	11184.067442959646	2001.76	11200.769900152609	77.71837079542479	11356.206641743458	11045.33315856176	-0.10745501367320559
172	11165.529368219206	1979.26	11214.778715552064	57.741649407441	11330.262014366946	11099.29541673718	-0.4264629417263503
173	11192.77965382787	1989.26	11219.48467334588	53.93687185654274	11327.358417058966	11111.610929632794	-0.2475581044914607
174	11229.529024216941	1989.57	11209.23722090915	43.17738430386427	11295.591989516879	11122.882452301421	0.23498185027821616
175	11371.958120661091	2022.19	11228.772721976964	83.36128464517944	11395.495291267323	11062.050152686605	0.858824328905103
176	11406.713434468156	2019.64	11273.301920278665	109.02580290197544	11491.353526082616	11055.250314474715	0.6118345870355134
177	11485.017511569951	2015.93	11337.199548948814	122.82155415862637	11582.842657266066	11091.556440631563	0.6017590464220435
178	11528.578613920468	2027.22	11404.359340967332	115.71213068062477	11635.783602328582	11172.935079606083	0.5367599413409465
179	11403.99161829214	2040.59	11439.251859782371	65.00816288213261	11569.268185546636	11309.235534018106	-0.27119856897172484
180	11290.35108495868	2049.58	11422.93045264189	91.12532130009608	11605.181095242082	11240.679810041696	-0.7274562426320316
181	11296.936340333037	2051.6	11400.975033814864	107.72258271467228	11616.420199244209	11185.52986838552	-0.4829010355117328
182	11416.041970094153	2049.8	11387.179925519706	98.27126836483016	11583.722462249367	11190.637388790044	0.146848845317115
183	11419.927520434794	2036.71	11365.44970682257	65.85357357855949	11497.15685397969	11233.74255966545	0.41362837771617045
184	11421.63516581952	2035.94	11368.978416328046	68.84010553697428	11506.658627401994	11231.298205254097	0.38245692013932336
185	11419.30796859266	2037.05	11394.769793054842	54.728127016512	11504.226047087866	11285.313539021818	0.22418248965851745
186	11663.792890364874	2055.01	11468.14110306121	109.39146253423256	11686.924028129675	11249.358177992746	0.8942735693036202
187	11698.627787603804	2063.95	11524.65826656314	143.4440758148631	11811.546418192866	11237.770114933413	0.606401902805659
188	11736.348661928074	2059.74	11587.942494861796	155.01986815720576	11897.982231176207	11277.902758547385	0.4786682146954831
189	11764.219407502314	2072.78	11656.459343198356	137.9014755187029	11932.262294235761	11380.65639216095	0.39071396407699666
190	11691.318603251271	2066.13	11710.861470130078	39.50855686284782	11789.878583855772	11631.844356404383	-0.24732448399277773
191	11586.102878551212	2045.17	11695.323467767346	67.7971453050284	11830.917758377404	11559.729177157289	-0.8054954874924056
192	11667.165677207582	2066.66	11689.031045688102	68.86541477322406	11826.76187523455	11551.300216141653	-0.15875435116830994
193	11538.68132328463	2041.91	11649.497577959413	88.77131895274084	11827.040215864896	11471.95494005393	-0.6241669943744884
194	11551.463571271664	2047.6	11606.946410713284	68.77126470767546	11744.488940128635	11469.403881297934	-0.40338679008928846
195	11648.462898900452	2041.99	11598.37526984312	57.34888193465139	11713.073033712422	11483.677505973817	0.4366922890877528
196	11670.12767903418	2061.72	11615.180229939713	64.69416560649117	11744.568561152695	11485.791898726731	0.4246708229354882
197	11795.654181738997	2082.42	11640.877930845998	104.05268094233726	11848.983292730672	11432.772568961323	0.7437398512527094
198	11787.521066490117	2082.78	11690.645879487094	102.44957383993115	11895.545027166956	11485.746731807232	0.4727944849940623
199	11819.33821385421	2080.73	11744.220808003603	78.7754687337382	11901.77174547108	11586.669870536127	0.47678171300067607
200	11819.81154736078	2094.34	11778.490537695669	62.238671161520706	11902.96788001871	11654.013195372627	0.3319560724382709
201	11821.448981912881	2100.8	11808.754798271408	15.952274156878786	11840.659346585166	11776.85024995765	0.3978800613829608
202	11809.471927739178	2102.4	11811.518347471447	14.21796665617613	11839.954280783799	11783.082414159095	-0.07196597733544566
203	11752.602170564605	2091.48	11804.534568286344	29.410809456869647	11863.356187200085	11745.712949372604	-0.8828794358396853
204	11699.267557242674	2091.58	11780.520436964038	53.47566275365963	11887.471762471358	11673.569111456718	-0.7597183049012609
205	11730.334856137766	2087.79	11762.625098719436	51.99079615659547	11866.606691032626	11658.643506406246	-0.3105380660493483
206	11714.655899109788	2091.7	11741.266482158817	42.9302163699953	11827.126914898807	11655.406049418827	-0.3099283593132241
207	11544.977594991597	2095.15	11688.3676156093	82.5498454233859	11853.467306456072	11523.26792476253	-0.8685056881831694
208	11406.64061503143	2075.81	11619.175304502667	140.14639947265334	11899.468103447974	11338.88250555736	-0.7582595424176712
209	11679.853446985395	2065.3	11615.292482451212	137.61880288623522	11890.530088223682	11340.054876678741	0.23456447513045586
210	11880.345449324628	2081.43	11645.294601088584	179.07640235572484	12003.447405800034	11287.141796377135	0.656286493206204
211	11763.197666652548	2063.37	11655.002954597137	184.99480674443205	12024.992568086001	11285.013341108273	0.2924263495809374
212	11748.460917415845	2051.12	11695.699619081986	176.9463426060159	12049.592304294018	11341.806933869955	0.14908841165294812
213	11729.907980489905	2050.63	11760.353092173682	74.08572551447016	11908.524543202622	11612.181641144742	-0.20547218423224312
214	11870.064170406162	2057.14	11798.395236857836	71.19529979337659	11940.78583644459	11656.004637271082	0.5033262993225963
215	11858.951247113833	2058.69	11794.116396415677	65.44985394903249	11925.016104313741	11663.216688517612	0.4953017217475008
216	12034.876286016015	2084.39	11848.452120288372	121.8423527290145	12092.1368257464	11604.767414830343	0.7650220204720733
217	12043.753283003854	2064.46	11907.510593405972	132.36976896689254	12172.250131339757	11642.771055472187	0.5146291734933773
218	12048.804073863068	2064.11	11971.289812080606	97.68474647653747	12166.659305033681	11775.92031912753	0.3967572450069267
219	11961.065410075811	2046.61	11989.490060014536	81.19559950578709	12151.88125902611	11827.098861002962	-0.17503811851711631
220	12046.544784196765	2066.66	12027.008767431122	37.240751749112505	12101.490270929347	11952.527263932896	0.26229353393905575
221	11841.25878762241	2047.21	11988.285267752402	90.12644503246392	12168.538157817331	11808.032377687474	-0.8156678102472208
222	11836.955054709206	2047.63	11946.925622093471	104.59700712179792	12156.119636337067	11737.731607849875	-0.5256869694952663
223	11863.470423955363	2040.04	11909.858892111932	91.48493646363049	12092.828765039192	11726.889019184671	-0.25353063547795257
224	11951.458929530709	2052.32	11907.93759600291	90.23299443189188	12088.403584866694	11727.471607139127	0.24116086250827343
225	11927.09847309658	2048.04	11884.048333782872	52.128867917595585	11988.306069618064	11779.79059794768	0.41292033601957673
226	12105.487028779524	2076.06	11936.893982014293	105.01251494190932	12146.919011898111	11726.868952130475	0.8027283550845948
227	12186.537553745648	2090.54	12006.81048182158	134.16692230864714	12275.144326438874	11738.476637204285	0.6697890539316793
228	12216.007678278518	2090.1	12077.317932686212	132.6307315880492	12342.57939586231	11812.056469510113	0.5228416669790994
229	12231.540638746259	2099.06	12133.334274529323	125.1185892144964	12383.571452958317	11883.09709610033	0.3924531311992993
230	12319.681221428007	2096.96	12211.850824195608	77.4376869432562	12366.72619808212	12056.975450309095	0.696239786393761
231	12253.651127067613	2099.33	12241.483643853227	50.074618763069026	12341.632881379366	12141.334406327089	0.12149351822283971
232	12271.445842996678	2105.26	12258.465301703432	40.20773190496272	12338.880765513359	12178.049837893506	0.1614184719984591
233	12350.40160262696	2099.13	12285.34408657312	48.74406394635893	12382.83221446584	12187.855958680402	0.6673378334378586
234	12395.350597574461	2109.41	12318.106078338762	57.7577181474602	12433.621514633682	12202.590642043842	0.668694346948467
235	12363.840843685815	2112.13	12326.938002790324	61.3249322470397	12449.587867284405	12204.288138296244	0.300879589616443
236	12472.560103859394	2119.12	12370.719798148679	72.96161902500019	12516.643036198679	12224.796560098679	0.6979032748424883
237	12542.809640054356	2115.48	12424.992557560216	81.12571239733025	12587.243982354876	12262.741132765555	0.726138970078357
238	12431.934258789652	2096.07	12441.299088792755	69.78607794864341	12580.871244690043	12301.726932895468	-0.06709669233736956
239	12356.27336573344	2079.06	12433.48364242455	77.93120432257048	12589.346051069691	12277.621233779408	-0.49537458943611234
240	12335.939291005834	2075.32	12427.903331888554	84.85601360217014	12597.615359092893	12258.191304684215	-0.5418828729916203
